title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
No Friends In The Industry,Drake,,11,22,3,40,False,2021-10-02
Arcade,Duncan Laurence,,30,42,24,41,False,2021-10-02
Scoop,Lil Nas X Featuring Doja Cat,,42,0,1,42,True,2021-10-02
In The Bible,Drake Featuring Lil Durk & Giveon,,7,29,3,43,False,2021-10-02
Meet Me At Our Spot,THE ANXIETY: WILLOW & Tyler Cole,,44,64,2,44,False,2021-10-02
Late At Night,Roddy Ricch,,20,49,16,45,False,2021-10-02
Rumors,Lizzo Featuring Cardi B,,4,44,6,46,False,2021-10-02
Dolla Sign Slime,Lil Nas X Featuring Megan Thee Stallion,,47,0,1,47,True,2021-10-02
TSU,Drake,,9,27,3,48,False,2021-10-02
Thot Shit,Megan Thee Stallion,,16,48,15,49,False,2021-10-02
You Time,Scotty McCreery,,50,69,8,50,False,2021-10-02
Love Again,Dua Lipa,,51,55,10,51,False,2021-10-02
Wild Side,Normani Featuring Cardi B,,14,59,10,52,False,2021-10-02
I Was On A Boat That Day,Old Dominion,,53,56,12,53,False,2021-10-02
Memory I Don't Mess With,Lee Brice,,54,62,9,54,False,2021-10-02
Buy Dirt,Jordan Davis Featuring Luke Bryan,,51,51,7,55,False,2021-10-02
Have Mercy,Chloe,,28,28,2,56,False,2021-10-02
Love All,Drake Featuring JAY-Z,,10,35,3,57,False,2021-10-02
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,61,11,58,False,2021-10-02
N 2 Deep,Drake Featuring Future,,12,33,3,59,False,2021-10-02
Waves,Luke Bryan,,24,52,14,60,False,2021-10-02
Sharing Locations,Meek Mill Featuring Lil Baby & Lil Durk,,22,65,4,61,False,2021-10-02
Woman,Doja Cat,,62,67,8,62,False,2021-10-02
Lonely,DaBaby X Lil Wayne,,63,68,2,63,False,2021-10-02
Gyalis,Capella Grey,,64,70,8,64,False,2021-10-02
2055,Sleepy Hallow,,51,66,10,65,False,2021-10-02
Papi's Home,Drake,,8,41,3,66,False,2021-10-02
My Boy,Elvie Shane,,67,74,13,67,False,2021-10-02
Pipe Down,Drake,,14,45,3,68,False,2021-10-02
Cold As You,Luke Combs,,69,79,8,69,False,2021-10-02
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,73,22,70,False,2021-10-02
On My Side,YoungBoy Never Broke Again,,71,0,1,71,True,2021-10-02
Dead Right Now,Lil Nas X,,72,0,1,72,True,2021-10-02
Memory,Kane Brown X blackbear,,50,81,11,73,False,2021-10-02
Cold Heart (PNAU Remix),Elton John & Dua Lipa,,74,98,3,74,False,2021-10-02
Volvi,Aventura x Bad Bunny,,22,80,8,75,False,2021-10-02
Moon,Kanye West,,17,58,4,76,False,2021-10-02
Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,,24,77,17,77,False,2021-10-02
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,78,94,8,78,False,2021-10-02
Life Support,YoungBoy Never Broke Again,,63,63,2,79,False,2021-10-02
Love Nwantiti (Ah Ah Ah),CKay,,80,0,1,80,True,2021-10-02
Thinking 'Bout You,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,,81,91,6,81,False,2021-10-02
Todo de Ti,Rauw Alejandro,,32,82,17,82,False,2021-10-02
You Should Probably Leave,Chris Stapleton,,63,92,12,83,False,2021-10-02
Get Into It (Yuh),Doja Cat,,68,85,7,84,False,2021-10-02
Yonaguni,Bad Bunny,,10,87,16,85,False,2021-10-02
Tales Of Dominica,Lil Nas X,,86,0,1,86,True,2021-10-02
Summer Of Love,Shawn Mendes & Tainy,,48,93,5,87,False,2021-10-02
One Of Me,Lil Nas X Featuring Elton John,,88,0,1,88,True,2021-10-02
Race My Mind,Drake,,18,54,3,89,False,2021-10-02
Lost In The Citadel,Lil Nas X,,90,0,1,90,True,2021-10-02
Sun Goes Down,Lil Nas X,,66,0,2,91,False,2021-10-02
7am On Bridle Path,Drake,,16,57,3,92,False,2021-10-02
Off The Grid,Kanye West,,11,75,4,93,False,2021-10-02
In Da Getto,J Balvin & Skrillex,,90,90,3,94,False,2021-10-02
Skate,Silk Sonic (Bruno Mars & Anderson .Paak),,14,71,8,95,False,2021-10-02
Knowing You,Kenny Chesney,,87,100,6,96,False,2021-10-02
Am I Dreaming,Lil Nas X Featuring Miley Cyrus,,97,0,1,97,True,2021-10-02
Same Boat,Zac Brown Band,,98,0,1,98,True,2021-10-02
Come Through,H.E.R. Featuring Chris Brown,,64,95,15,99,False,2021-10-02
Don't Go Yet,Camila Cabello,,42,88,9,100,False,2021-10-02
