title,artist,image,peakPos,lastPos,weeks,rank,isNew,date
Wockesha,Moneybagg Yo,,33,46,15,42,False,2021-08-14
Whole Lotta Money,BIA Featuring Nicki Minaj,,16,39,4,43,False,2021-08-14
Beggin',Maneskin,,35,38,6,44,False,2021-08-14
Things A Man Oughta Know,Lainey Wilson,,45,54,12,45,False,2021-08-14
Chasing After You,Ryan Hurd With Maren Morris,,46,48,14,46,False,2021-08-14
My Ex's Best Friend,Machine Gun Kelly X blackbear,,20,44,51,47,False,2021-08-14
Mood,24kGoldn Featuring iann dior,,1,43,52,48,False,2021-08-14
Traitor,Olivia Rodrigo,,9,47,11,49,False,2021-08-14
Arcade,Duncan Laurence,,50,55,17,50,False,2021-08-14
Country Again,Thomas Rhett,,51,52,14,51,False,2021-08-14
If I Didn't Love You,Jason Aldean & Carrie Underwood,,15,15,2,52,False,2021-08-14
2055,Sleepy Hallow,,53,63,3,53,False,2021-08-14
Essence,Wizkid Featuring Justin Bieber & Tems,,54,59,5,54,False,2021-08-14
Yonaguni,Bad Bunny,,10,50,9,55,False,2021-08-14
Todo de Ti,Rauw Alejandro,,32,51,10,56,False,2021-08-14
One Too Many,Keith Urban Duet With P!nk,,52,56,34,57,False,2021-08-14
Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,,53,64,15,58,False,2021-08-14
NDA,Billie Eilish,,39,87,4,59,False,2021-08-14
We Didn't Have Much,Justin Moore,,60,62,7,60,False,2021-08-14
Wild Side,Normani Featuring Cardi B,,14,45,3,61,False,2021-08-14
You,Regard x Troye Sivan x Tate McRae,,58,58,8,62,False,2021-08-14
Don't Go Yet,Camila Cabello,,42,42,2,63,False,2021-08-14
I Was On A Boat That Day,Old Dominion,,64,77,5,64,False,2021-08-14
Love Again,Dua Lipa,,65,73,3,65,False,2021-08-14
Pepas,Farruko,,66,81,2,66,False,2021-08-14
A-O-K,Tai Verdes,,67,70,5,67,False,2021-08-14
Memory,Kane Brown X blackbear,,50,61,4,68,False,2021-08-14
Getting Older,Billie Eilish,,69,0,1,69,True,2021-08-14
Billie Bossa Nova,Billie Eilish,,70,0,1,70,True,2021-08-14
Tombstone,Rod Wave,,11,72,19,71,False,2021-08-14
Oxytocin,Billie Eilish,,72,0,1,72,True,2021-08-14
Ball If I Want To,DaBaby,,39,60,7,73,False,2021-08-14
my.life,"J. Cole, 21 Savage & Morray",,2,69,12,74,False,2021-08-14
Blame It On You,Jason Aldean,,30,65,15,75,False,2021-08-14
Straightenin,Migos,,23,71,12,76,False,2021-08-14
Not Sober,The Kid LAROI Featuring Polo G & Stunna Gambino,,41,41,2,77,False,2021-08-14
Over The Top,Smiley Featuring Drake,,57,57,2,78,False,2021-08-14
Cold Beer Calling My Name,Jameson Rodgers Featuring Luke Combs,,78,78,5,79,False,2021-08-14
I Didn't Change My Number,Billie Eilish,,80,0,1,80,True,2021-08-14
Way Less Sad,AJR,,54,68,15,81,False,2021-08-14
Come Through,H.E.R. Featuring Chris Brown,,64,76,9,82,False,2021-08-14
My Boy,Elvie Shane,,82,82,6,83,False,2021-08-14
Lost Cause,Billie Eilish,,27,0,4,84,False,2021-08-14
AM,Nio Garcia X J Balvin X Bad Bunny,,41,74,6,85,False,2021-08-14
Favorite Crime,Olivia Rodrigo,,16,75,11,86,False,2021-08-14
Baddest,"Yung Bleu, Chris Brown & 2 Chainz",,87,0,1,87,True,2021-08-14
Memory I Don't Mess With,Lee Brice,,88,90,2,88,False,2021-08-14
You Should Probably Leave,Chris Stapleton,,79,79,5,89,False,2021-08-14
Halley's Comet,Billie Eilish,,90,0,1,90,True,2021-08-14
My Future,Billie Eilish,,6,0,7,91,False,2021-08-14
Build A Bitch,Bella Poarch,,56,93,12,92,False,2021-08-14
Happier,Olivia Rodrigo,,15,80,11,93,False,2021-08-14
Hats Off,"Lil Baby, Lil Durk & Travis Scott",,16,83,9,94,False,2021-08-14
Gyalis,Capella Grey,,95,0,1,95,True,2021-08-14
You Time,Scotty McCreery,,96,0,1,96,True,2021-08-14
Fiel,"Los Legendarios, Wisin & Jhay Cortez",,62,85,8,97,False,2021-08-14
Outside,MO3 X OG Bobby Billions,,92,0,5,98,False,2021-08-14
From The Garden,Isaiah Rashad Featuring Lil Uzi Vert,,99,0,1,99,True,2021-08-14
Working,Tate McRae X Khalid,,88,97,6,100,False,2021-08-14
